_id,chromosome,strand,chrLeftPosition,chrRightPosition,bs_center,nearest_tss_pos,dist_bp_signed_oriented,dist_bp_abs
ECOLIBS000002780,NC_000913.3,+,4231425,4231442,4231434,4231507,-73,73
ECOLIBS000002781,NC_000913.3,-,4231524,4231541,4231532,4231654,122,122
ECOLIBS000002782,NC_000913.3,+,4239938,4239955,4239946,4240058,-112,112
ECOLIBS000002783,NC_000913.3,+,4240348,4240365,4240356,4240301,55,55
ECOLIBS000002784,NC_000913.3,-,4243465,4243482,4243474,4242830,-644,644
ECOLIBS000002785,NC_000913.3,+,4243467,4243484,4243476,4243836,-360,360
ECOLIBS000002786,NC_000913.3,-,4246570,4246587,4246578,4246541,-37,37
ECOLIBS000002787,NC_000913.3,-,4253207,4253224,4253216,4252539,-677,677
ECOLIBS000002788,NC_000913.3,-,4275891,4275908,4275900,4275738,-162,162
ECOLIBS000002789,NC_000913.3,-,4294372,4294389,4294380,4294413,33,33
ECOLIBS000002790,NC_000913.3,+,4338213,4338230,4338222,4338718,-496,496
ECOLIBS000002791,NC_000913.3,-,4362919,4362936,4362928,4362770,-158,158
ECOLIBS000002792,NC_000913.3,+,4363028,4363045,4363036,4363282,-246,246
ECOLIBS000002793,NC_000913.3,-,4368513,4368530,4368522,4368498,-24,24
ECOLIBS000002794,NC_000913.3,+,4370430,4370447,4370438,4370612,-174,174
ECOLIBS000002795,NC_000913.3,-,4375849,4375866,4375858,4375737,-121,121
ECOLIBS000002796,NC_000913.3,+,4404441,4404458,4404450,4404513,-63,63
ECOLIBS000002797,NC_000913.3,-,4415038,4415055,4415046,4414203,-843,843
ECOLIBS000002798,NC_000913.3,+,4415221,4415238,4415230,4415541,-311,311
ECOLIBS000002799,NC_000913.3,+,4421461,4421478,4421470,4422181,-711,711
ECOLIBS000002800,NC_000913.3,+,4427945,4427962,4427954,4427151,803,803
ECOLIBS000002801,NC_000913.3,-,4446194,4446211,4446202,4446655,453,453
ECOLIBS000002802,NC_000913.3,+,4449916,4449933,4449924,4449916,8,8
ECOLIBS000002803,NC_000913.3,-,4490124,4490141,4490132,4490126,-6,6
ECOLIBS000002804,NC_000913.3,-,4490254,4490271,4490262,4490397,135,135
ECOLIBS000002805,NC_000913.3,-,4490396,4490413,4490404,4490397,-7,7
ECOLIBS000002806,NC_000913.3,-,4490499,4490516,4490508,4490397,-111,111
ECOLIBS000002807,NC_000913.3,+,4501046,4501063,4501054,4501060,-6,6
ECOLIBS000002808,NC_000913.3,+,4505994,4506011,4506002,4506018,-16,16
ECOLIBS000002809,NC_000913.3,-,4510067,4510084,4510076,4510165,89,89
ECOLIBS000002810,NC_000913.3,-,4522598,4522615,4522606,4522597,-9,9
ECOLIBS000002811,NC_000913.3,+,4522733,4522750,4522742,4522705,37,37
ECOLIBS000002812,NC_000913.3,-,4528561,4528578,4528570,4528441,-129,129
ECOLIBS000002813,NC_000913.3,-,4528651,4528668,4528660,4528441,-219,219
ECOLIBS000002814,NC_000913.3,+,4528653,4528670,4528662,4528236,426,426
ECOLIBS000002815,NC_000913.3,-,4539941,4539958,4539950,4539928,-22,22
ECOLIBS000002816,NC_000913.3,-,4563322,4563339,4563330,4563270,-60,60
ECOLIBS000002817,NC_000913.3,+,4563342,4563359,4563350,4563395,-45,45
ECOLIBS000002818,NC_000913.3,-,4572056,4572073,4572064,4572136,72,72
ECOLIBS000002819,NC_000913.3,+,4580630,4580647,4580638,4580038,600,600
ECOLIBS000002820,NC_000913.3,-,4591558,4591575,4591566,4591633,67,67
ECOLIBS000002821,NC_000913.3,-,4606656,4606673,4606664,4606436,-228,228
ECOLIBS000002822,NC_000913.3,-,4630097,4630114,4630106,4630029,-77,77
ECOLIBS000002823,NC_000913.3,+,4630099,4630116,4630108,4630516,-408,408
ECOLIBS000002824,NC_000913.3,-,4632965,4632982,4632974,4632683,-291,291
ECOLIBS000002825,NC_000913.3,+,294215,294235,294225,293987,238,238
ECOLIBS000002826,NC_000913.3,+,311431,311451,311441,311715,-274,274
ECOLIBS000002827,NC_000913.3,+,314094,314114,314104,313822,282,282
ECOLIBS000002828,NC_000913.3,+,324883,324903,324893,324875,18,18
ECOLIBS000002829,NC_000913.3,+,343890,343910,343900,343829,71,71
ECOLIBS000002830,NC_000913.3,-,358697,358717,358707,358714,7,7
ECOLIBS000002831,NC_000913.3,+,384974,384994,384984,385205,-221,221
ECOLIBS000002832,NC_000913.3,-,389970,389990,389980,389779,-201,201
ECOLIBS000002833,NC_000913.3,+,390430,390450,390440,390628,-188,188
ECOLIBS000002834,NC_000913.3,+,401174,401194,401184,401318,-134,134
ECOLIBS000002835,NC_000913.3,+,481108,481128,481118,481157,-39,39
ECOLIBS000002836,NC_000913.3,+,527760,527780,527770,528130,-360,360
ECOLIBS000002837,NC_000913.3,-,527903,527923,527913,528286,373,373
ECOLIBS000002838,NC_000913.3,-,528514,528534,528524,528588,64,64
ECOLIBS000002839,NC_000913.3,+,528714,528734,528724,529028,-304,304
ECOLIBS000002840,NC_000913.3,+,528718,528738,528728,529028,-300,300
ECOLIBS000002841,NC_000913.3,+,528872,528892,528882,529028,-146,146
ECOLIBS000002842,NC_000913.3,-,532949,532969,532959,532947,-12,12
ECOLIBS000002843,NC_000913.3,-,536002,536022,536012,536116,104,104
ECOLIBS000002844,NC_000913.3,+,537555,537575,537565,537819,-254,254
ECOLIBS000002845,NC_000913.3,-,568838,568858,568848,568264,-584,584
ECOLIBS000002846,NC_000913.3,-,571608,571628,571618,571419,-199,199
ECOLIBS000002847,NC_000913.3,+,583243,583263,583253,583216,37,37
ECOLIBS000002848,NC_000913.3,+,583715,583735,583725,583597,128,128
ECOLIBS000002849,NC_000913.3,+,585663,585683,585673,585674,-1,1
ECOLIBS000002850,NC_000913.3,-,679459,679479,679469,678941,-528,528
ECOLIBS000002851,NC_000913.3,+,733779,733799,733789,733973,-184,184
ECOLIBS000002852,NC_000913.3,+,733845,733865,733855,733973,-118,118
ECOLIBS000002853,NC_000913.3,+,752840,752860,752850,752952,-102,102
ECOLIBS000002854,NC_000913.3,+,866384,866404,866394,866496,-102,102
ECOLIBS000002855,NC_000913.3,+,960223,960243,960233,960238,-5,5
ECOLIBS000002856,NC_000913.3,-,960227,960247,960237,960310,73,73
ECOLIBS000002857,NC_000913.3,+,987263,987283,987273,987274,-1,1
ECOLIBS000002858,NC_000913.3,+,997596,997616,997606,997815,-209,209
ECOLIBS000002859,NC_000913.3,-,1084878,1084898,1084888,1084896,8,8
ECOLIBS000002860,NC_000913.3,-,1211819,1211839,1211829,1212090,261,261
ECOLIBS000002861,NC_000913.3,+,1211915,1211935,1211925,1212235,-310,310
ECOLIBS000002862,NC_000913.3,-,1216514,1216534,1216524,1215987,-537,537
ECOLIBS000002863,NC_000913.3,+,1256264,1256284,1256274,1256569,-295,295
ECOLIBS000002864,NC_000913.3,+,1404608,1404628,1404618,1404700,-82,82
ECOLIBS000002865,NC_000913.3,+,1423765,1423785,1423775,1423771,4,4
ECOLIBS000002866,NC_000913.3,+,1434043,1434063,1434053,1434442,-389,389
ECOLIBS000002867,NC_000913.3,-,1437068,1437088,1437078,1437553,475,475
ECOLIBS000002868,NC_000913.3,-,1447357,1447377,1447367,1447352,-15,15
ECOLIBS000002869,NC_000913.3,-,1447503,1447523,1447513,1447352,-161,161
ECOLIBS000002870,NC_000913.3,+,1546154,1546174,1546164,1545706,458,458
ECOLIBS000002871,NC_000913.3,+,1624734,1624754,1624744,1624830,-86,86
ECOLIBS000002872,NC_000913.3,-,1633232,1633252,1633242,1632854,-388,388
ECOLIBS000002873,NC_000913.3,-,1770807,1770827,1770817,1770575,-242,242
ECOLIBS000002874,NC_000913.3,-,1803350,1803370,1803360,1802965,-395,395
ECOLIBS000002875,NC_000913.3,-,1803521,1803541,1803531,1802965,-566,566
ECOLIBS000002876,NC_000913.3,+,1806246,1806266,1806256,1806271,-15,15
ECOLIBS000002877,NC_000913.3,+,1842337,1842357,1842347,1842359,-12,12
ECOLIBS000002878,NC_000913.3,-,1907984,1908004,1907994,1908036,42,42
ECOLIBS000002879,NC_000913.3,+,1908097,1908117,1908107,1908146,-39,39
ECOLIBS000002880,NC_000913.3,+,1979629,1979649,1979639,1979668,-29,29
ECOLIBS000002881,NC_000913.3,-,1986734,1986754,1986744,1986386,-358,358
ECOLIBS000002882,NC_000913.3,+,1996892,1996912,1996902,1996919,-17,17
ECOLIBS000002883,NC_000913.3,-,1996902,1996922,1996912,1996910,-2,2
ECOLIBS000002884,NC_000913.3,-,2010522,2010542,2010532,2009748,-784,784
ECOLIBS000002885,NC_000913.3,+,2011664,2011684,2011674,2012067,-393,393
ECOLIBS000002886,NC_000913.3,+,2033640,2033660,2033650,2033678,-28,28
ECOLIBS000002887,NC_000913.3,+,2068227,2068247,2068237,2068247,-10,10
ECOLIBS000002888,NC_000913.3,-,2068572,2068592,2068582,2068675,93,93
ECOLIBS000002889,NC_000913.3,-,2085687,2085707,2085697,2085552,-145,145
ECOLIBS000002890,NC_000913.3,-,2101459,2101479,2101469,2101436,-33,33
ECOLIBS000002891,NC_000913.3,+,2104520,2104540,2104530,2104734,-204,204
ECOLIBS000002892,NC_000913.3,+,2105619,2105639,2105629,2105521,108,108
ECOLIBS000002893,NC_000913.3,-,2106183,2106203,2106193,2106618,425,425
ECOLIBS000002894,NC_000913.3,+,2108055,2108075,2108065,2107520,545,545
ECOLIBS000002895,NC_000913.3,-,2109540,2109560,2109550,2108959,-591,591
ECOLIBS000002896,NC_000913.3,-,2130087,2130107,2130097,2130258,161,161
ECOLIBS000002897,NC_000913.3,+,2137738,2137758,2137748,2137823,-75,75
ECOLIBS000002898,NC_000913.3,+,2151037,2151057,2151047,2150545,502,502
ECOLIBS000002899,NC_000913.3,+,2168096,2168116,2168106,2168121,-15,15
ECOLIBS000002900,NC_000913.3,+,2168190,2168210,2168200,2168121,79,79
ECOLIBS000002901,NC_000913.3,+,2269736,2269756,2269746,2269810,-64,64
ECOLIBS000002902,NC_000913.3,+,2313089,2313109,2313099,2313090,9,9
ECOLIBS000002903,NC_000913.3,-,2344338,2344358,2344348,2344576,228,228
ECOLIBS000002904,NC_000913.3,+,2344366,2344386,2344376,2344757,-381,381
ECOLIBS000002905,NC_000913.3,+,2385758,2385778,2385768,2385405,363,363
ECOLIBS000002906,NC_000913.3,-,2407133,2407153,2407143,2407138,-5,5
ECOLIBS000002907,NC_000913.3,-,2456017,2456037,2456027,2456023,-4,4
ECOLIBS000002908,NC_000913.3,-,2464010,2464030,2464020,2464365,345,345
ECOLIBS000002909,NC_000913.3,+,2469144,2469164,2469154,2468808,346,346
ECOLIBS000002910,NC_000913.3,+,2469334,2469354,2469344,2468808,536,536
ECOLIBS000002911,NC_000913.3,+,2469703,2469723,2469713,2470510,-797,797
ECOLIBS000002912,NC_000913.3,+,2522448,2522468,2522458,2523230,-772,772
ECOLIBS000002913,NC_000913.3,-,2522493,2522513,2522503,2522505,2,2
ECOLIBS000002914,NC_000913.3,-,2522551,2522571,2522561,2522563,2,2
ECOLIBS000002915,NC_000913.3,+,2524989,2525009,2524999,2525173,-174,174
ECOLIBS000002916,NC_000913.3,+,2576020,2576040,2576030,2576044,-14,14
ECOLIBS000002917,NC_000913.3,-,2629148,2629168,2629158,2629137,-21,21
ECOLIBS000002918,NC_000913.3,+,2784495,2784515,2784505,2785221,-716,716
ECOLIBS000002919,NC_000913.3,+,2784935,2784955,2784945,2785221,-276,276
ECOLIBS000002920,NC_000913.3,-,2786071,2786091,2786081,2786020,-61,61
ECOLIBS000002921,NC_000913.3,-,2786248,2786268,2786258,2786020,-238,238
ECOLIBS000002922,NC_000913.3,-,2786501,2786521,2786511,2786677,166,166
ECOLIBS000002923,NC_000913.3,-,2788864,2788884,2788874,2788868,-6,6
ECOLIBS000002924,NC_000913.3,-,2798494,2798514,2798504,2798537,33,33
ECOLIBS000002925,NC_000913.3,-,2905567,2905587,2905577,2905442,-135,135
ECOLIBS000002926,NC_000913.3,-,2978948,2978968,2978958,2978926,-32,32
ECOLIBS000002927,NC_000913.3,-,2982391,2982411,2982401,2982349,-52,52
ECOLIBS000002928,NC_000913.3,+,2987129,2987149,2987139,2987040,99,99
ECOLIBS000002929,NC_000913.3,-,2987416,2987436,2987426,2987408,-18,18
ECOLIBS000002930,NC_000913.3,-,2989311,2989331,2989321,2987504,-1817,1817
ECOLIBS000002931,NC_000913.3,+,2989459,2989479,2989469,2989720,-251,251
ECOLIBS000002932,NC_000913.3,+,2992841,2992861,2992851,2993202,-351,351
ECOLIBS000002933,NC_000913.3,+,2994378,2994398,2994388,2994861,-473,473
ECOLIBS000002934,NC_000913.3,-,2995187,2995207,2995197,2994813,-384,384
ECOLIBS000002935,NC_000913.3,-,2995264,2995284,2995274,2995729,455,455
ECOLIBS000002936,NC_000913.3,+,2997838,2997858,2997848,2998060,-212,212
ECOLIBS000002937,NC_000913.3,+,3005926,3005946,3005936,3005986,-50,50
ECOLIBS000002938,NC_000913.3,-,3058463,3058483,3058473,3058462,-11,11
ECOLIBS000002939,NC_000913.3,-,3284073,3284093,3284083,3284113,30,30
ECOLIBS000002940,NC_000913.3,-,3287290,3287310,3287300,3286993,-307,307
ECOLIBS000002941,NC_000913.3,+,3354192,3354212,3354202,3354088,114,114
ECOLIBS000002942,NC_000913.3,-,3360904,3360924,3360914,3360884,-30,30
ECOLIBS000002943,NC_000913.3,+,3362218,3362238,3362228,3362238,-10,10
ECOLIBS000002944,NC_000913.3,+,3385377,3385397,3385387,3385481,-94,94
ECOLIBS000002945,NC_000913.3,-,3413581,3413601,3413591,3413982,391,391
ECOLIBS000002946,NC_000913.3,-,3437831,3437851,3437841,3438009,168,168
ECOLIBS000002947,NC_000913.3,+,3469838,3469858,3469848,3470043,-195,195
ECOLIBS000002948,NC_000913.3,+,3499232,3499252,3499242,3499186,56,56
ECOLIBS000002949,NC_000913.3,-,3499400,3499420,3499410,3499418,8,8
ECOLIBS000002950,NC_000913.3,-,3582095,3582115,3582105,3582584,479,479
ECOLIBS000002951,NC_000913.3,+,3582240,3582260,3582250,3581854,396,396
ECOLIBS000002952,NC_000913.3,+,3584752,3584772,3584762,3584765,-3,3
ECOLIBS000002953,NC_000913.3,+,3651051,3651071,3651061,3651076,-15,15
ECOLIBS000002954,NC_000913.3,-,3656835,3656855,3656845,3656791,-54,54
ECOLIBS000002955,NC_000913.3,-,3658034,3658054,3658044,3658054,10,10
ECOLIBS000002956,NC_000913.3,-,3674770,3674790,3674780,3674813,33,33
ECOLIBS000002957,NC_000913.3,-,3708183,3708203,3708193,3708163,-30,30
ECOLIBS000002958,NC_000913.3,-,3754442,3754462,3754452,3754791,339,339
ECOLIBS000002959,NC_000913.3,-,3769780,3769800,3769790,3770730,940,940
ECOLIBS000002960,NC_000913.3,-,3770181,3770201,3770191,3770730,539,539
ECOLIBS000002961,NC_000913.3,+,3793436,3793456,3793446,3793752,-306,306
ECOLIBS000002962,NC_000913.3,-,3793698,3793718,3793708,3793711,3,3
ECOLIBS000002963,NC_000913.3,+,3798699,3798719,3798709,3798920,-211,211
ECOLIBS000002964,NC_000913.3,+,3799038,3799058,3799048,3798931,117,117
ECOLIBS000002965,NC_000913.3,-,3800320,3800340,3800330,3800326,-4,4
ECOLIBS000002966,NC_000913.3,+,3802893,3802913,3802903,3802421,482,482
ECOLIBS000002967,NC_000913.3,+,3804350,3804370,3804360,3804373,-13,13
ECOLIBS000002968,NC_000913.3,-,3836864,3836884,3836874,3837057,183,183
ECOLIBS000002969,NC_000913.3,-,3884188,3884208,3884198,3883961,-237,237
ECOLIBS000002970,NC_000913.3,+,3926998,3927018,3927008,3927129,-121,121
ECOLIBS000002971,NC_000913.3,-,3950149,3950169,3950159,3950265,106,106
ECOLIBS000002972,NC_000913.3,-,4078720,4078740,4078730,4079581,851,851
ECOLIBS000002973,NC_000913.3,+,4268554,4268574,4268564,4268177,387,387
ECOLIBS000002974,NC_000913.3,-,4268769,4268789,4268779,4268408,-371,371
ECOLIBS000002975,NC_000913.3,+,4269224,4269244,4269234,4269354,-120,120
ECOLIBS000002976,NC_000913.3,-,4282789,4282809,4282799,4283056,257,257
ECOLIBS000002977,NC_000913.3,+,4352922,4352942,4352932,4352688,244,244
ECOLIBS000002978,NC_000913.3,-,4410099,4410119,4410109,4409998,-111,111
ECOLIBS000002979,NC_000913.3,+,4541883,4541903,4541893,4541874,19,19
ECOLIBS000002980,NC_000913.3,+,4577194,4577214,4577204,4576778,426,426
ECOLIBS000002981,NC_000913.3,-,4578502,4578522,4578512,4578345,-167,167
ECOLIBS000002982,NC_000913.3,+,286007,286027,286017,286397,-380,380
ECOLIBS000002983,NC_000913.3,-,434239,434259,434249,434015,-234,234
ECOLIBS000002984,NC_000913.3,-,472459,472479,472469,470785,-1684,1684
ECOLIBS000002985,NC_000913.3,+,529105,529125,529115,529028,87,87
ECOLIBS000002986,NC_000913.3,+,689141,689161,689151,689151,0,0
ECOLIBS000002987,NC_000913.3,-,700969,700989,700979,701039,60,60
ECOLIBS000002988,NC_000913.3,+,848145,848165,848155,848020,135,135
ECOLIBS000002989,NC_000913.3,+,848158,848178,848168,848020,148,148
ECOLIBS000002990,NC_000913.3,-,848172,848192,848182,848196,14,14
ECOLIBS000002991,NC_000913.3,+,892127,892147,892137,892236,-99,99
ECOLIBS000002992,NC_000913.3,+,894941,894961,894951,894358,593,593
ECOLIBS000002993,NC_000913.3,-,894942,894962,894952,893892,-1060,1060
ECOLIBS000002994,NC_000913.3,-,1074140,1074160,1074150,1074028,-122,122
ECOLIBS000002995,NC_000913.3,+,1113639,1113659,1113649,1113643,6,6
ECOLIBS000002996,NC_000913.3,+,1148080,1148100,1148090,1148271,-181,181
ECOLIBS000002997,NC_000913.3,+,1308967,1308987,1308977,1308962,15,15
ECOLIBS000002998,NC_000913.3,-,1533322,1533342,1533332,1533342,10,10
ECOLIBS000002999,NC_000913.3,+,1759936,1759956,1759946,1759630,316,316
ECOLIBS000003000,NC_000913.3,-,1763283,1763303,1763293,1762511,-782,782
ECOLIBS000003001,NC_000913.3,+,1832266,1832286,1832276,1832285,-9,9
ECOLIBS000003002,NC_000913.3,-,1832287,1832307,1832297,1832039,-258,258
ECOLIBS000003003,NC_000913.3,+,1880412,1880432,1880422,1880536,-114,114
ECOLIBS000003004,NC_000913.3,-,1890520,1890540,1890530,1890559,29,29
ECOLIBS000003005,NC_000913.3,+,1908181,1908201,1908191,1908150,41,41
ECOLIBS000003006,NC_000913.3,-,1908182,1908202,1908192,1908127,-65,65
ECOLIBS000003007,NC_000913.3,-,2062120,2062140,2062130,2062229,99,99
ECOLIBS000003008,NC_000913.3,+,2077188,2077208,2077198,2077978,-780,780
ECOLIBS000003009,NC_000913.3,-,2426932,2426952,2426942,2426993,51,51
ECOLIBS000003010,NC_000913.3,-,2428029,2428049,2428039,2427946,-93,93
ECOLIBS000003011,NC_000913.3,-,2914499,2914519,2914509,2914318,-191,191
ECOLIBS000003012,NC_000913.3,-,3201703,3201723,3201713,3201674,-39,39
ECOLIBS000003013,NC_000913.3,+,3218904,3218924,3218914,3219230,-316,316
ECOLIBS000003014,NC_000913.3,-,3219255,3219275,3219265,3219226,-39,39
ECOLIBS000003015,NC_000913.3,-,3219277,3219297,3219287,3219345,58,58
ECOLIBS000003016,NC_000913.3,-,3291021,3291041,3291031,3290932,-99,99
ECOLIBS000003017,NC_000913.3,-,3291989,3292009,3291999,3292054,55,55
ECOLIBS000003018,NC_000913.3,+,3418865,3418885,3418875,3418916,-41,41
ECOLIBS000003019,NC_000913.3,+,3570513,3570533,3570523,3570777,-254,254
ECOLIBS000003020,NC_000913.3,+,4056358,4056378,4056368,4056385,-17,17
ECOLIBS000003021,NC_000913.3,-,4058205,4058225,4058215,4058219,4,4
ECOLIBS000003022,NC_000913.3,+,4058236,4058256,4058246,4058247,-1,1
ECOLIBS000003023,NC_000913.3,-,4223144,4223164,4223154,4223217,63,63
ECOLIBS000003024,NC_000913.3,-,778465,778485,778475,778894,419,419
ECOLIBS000003025,NC_000913.3,-,1388279,1388299,1388289,1388610,321,321
ECOLIBS000003026,NC_000913.3,-,3513392,3513412,3513402,3513403,1,1
ECOLIBS000003027,NC_000913.3,-,389955,389977,389966,389779,-187,187
ECOLIBS000003028,NC_000913.3,-,576908,576930,576919,576870,-49,49
ECOLIBS000003029,NC_000913.3,-,742619,742641,742630,742668,38,38
ECOLIBS000003030,NC_000913.3,+,987172,987194,987183,987274,-91,91
ECOLIBS000003031,NC_000913.3,-,987455,987477,987466,987364,-102,102
ECOLIBS000003032,NC_000913.3,+,1103383,1103405,1103394,1103473,-79,79
ECOLIBS000003033,NC_000913.3,+,1544223,1544245,1544234,1544573,-339,339
ECOLIBS000003034,NC_000913.3,+,1712610,1712632,1712621,1712672,-51,51
ECOLIBS000003035,NC_000913.3,+,2312867,2312889,2312878,2313066,-188,188
ECOLIBS000003036,NC_000913.3,+,2312908,2312930,2312919,2313066,-147,147
ECOLIBS000003037,NC_000913.3,-,2905480,2905502,2905491,2905442,-49,49
ECOLIBS000003038,NC_000913.3,+,2976446,2976468,2976457,2976568,-111,111
ECOLIBS000003039,NC_000913.3,-,3100588,3100610,3100599,3100751,152,152
ECOLIBS000003040,NC_000913.3,-,3238354,3238376,3238365,3238282,-83,83
ECOLIBS000003041,NC_000913.3,+,85373,85386,85380,85537,-157,157
ECOLIBS000003042,NC_000913.3,+,419323,419336,419330,419418,-88,88
ECOLIBS000003043,NC_000913.3,+,1237383,1237396,1237390,1237507,-117,117
ECOLIBS000003044,NC_000913.3,+,1237528,1237541,1237534,1237537,-3,3
ECOLIBS000003045,NC_000913.3,-,3050864,3050877,3050870,3050891,21,21
ECOLIBS000003046,NC_000913.3,-,3354285,3354298,3354292,3354077,-215,215
ECOLIBS000003047,NC_000913.3,+,84171,84184,84178,84155,23,23
ECOLIBS000003048,NC_000913.3,+,193488,193501,193494,193168,326,326
ECOLIBS000003049,NC_000913.3,-,605760,605773,605766,605912,146,146
ECOLIBS000003050,NC_000913.3,+,662259,662272,662266,662304,-38,38
ECOLIBS000003051,NC_000913.3,-,1297260,1297273,1297266,1297287,21,21
ECOLIBS000003052,NC_000913.3,+,1958418,1958431,1958424,1957093,1331,1331
ECOLIBS000003053,NC_000913.3,+,2241043,2241056,2241050,2240990,60,60
ECOLIBS000003054,NC_000913.3,-,2939499,2939512,2939506,2939587,81,81
ECOLIBS000003055,NC_000913.3,-,2949193,2949206,2949200,2949194,-6,6
ECOLIBS000003056,NC_000913.3,-,3258198,3258211,3258204,3258106,-98,98
ECOLIBS000003057,NC_000913.3,+,3375206,3375219,3375212,3375072,140,140
ECOLIBS000003058,NC_000913.3,-,3485372,3485385,3485378,3485604,226,226
ECOLIBS000003059,NC_000913.3,-,3595243,3595256,3595250,3595369,119,119
ECOLIBS000003060,NC_000913.3,+,3709631,3709644,3709638,3709726,-88,88
ECOLIBS000003061,NC_000913.3,-,4634587,4634600,4634594,4634582,-12,12
ECOLIBS000003062,NC_000913.3,+,344943,344956,344950,344993,-43,43
ECOLIBS000003063,NC_000913.3,-,754885,754898,754892,754908,16,16
ECOLIBS000003064,NC_000913.3,+,1772701,1772714,1772708,1772450,258,258
ECOLIBS000003065,NC_000913.3,+,2037674,2037687,2037680,2037540,140,140
ECOLIBS000003066,NC_000913.3,+,2629602,2629615,2629608,2629763,-155,155
ECOLIBS000003067,NC_000913.3,-,3343096,3343109,3343102,3343091,-11,11
ECOLIBS000003068,NC_000913.3,-,3653695,3653708,3653702,3653695,-7,7
ECOLIBS000003069,NC_000913.3,-,4269956,4269969,4269962,4270211,249,249
ECOLIBS000003070,NC_000913.3,+,590710,590723,590716,590831,-115,115
ECOLIBS000003071,NC_000913.3,-,846510,846523,846516,846498,-18,18
ECOLIBS000003072,NC_000913.3,+,1990138,1990151,1990144,1990346,-202,202
ECOLIBS000003073,NC_000913.3,-,2922241,2922254,2922248,2922236,-12,12
ECOLIBS000003074,NC_000913.3,-,4081494,4081507,4081500,4081569,69,69
ECOLIBS000003075,NC_000913.3,-,225852,225871,225862,225704,-158,158
ECOLIBS000003076,NC_000913.3,+,1130917,1130936,1130926,1130991,-65,65
ECOLIBS000003077,NC_000913.3,-,1130941,1130960,1130950,1130886,-64,64
ECOLIBS000003078,NC_000913.3,-,1966117,1966136,1966126,1966203,77,77
ECOLIBS000003079,NC_000913.3,+,1966247,1966266,1966256,1969336,-3080,3080
ECOLIBS000003080,NC_000913.3,+,1966269,1966288,1966278,1969336,-3058,3058
ECOLIBS000003081,NC_000913.3,+,1988123,1988142,1988132,1988088,44,44
ECOLIBS000003082,NC_000913.3,-,1988147,1988166,1988156,1988158,2,2
ECOLIBS000003083,NC_000913.3,+,2001849,2001868,2001858,2001788,70,70
ECOLIBS000003084,NC_000913.3,+,2001872,2001891,2001882,2001788,94,94
ECOLIBS000003085,NC_000913.3,+,2013068,2013087,2013078,2013142,-64,64
ECOLIBS000003086,NC_000913.3,+,2013091,2013110,2013100,2013142,-42,42
ECOLIBS000003087,NC_000913.3,+,2019510,2019529,2019520,2019584,-64,64
